client,config,latency_ms
Besu,Baseline,49.179554
Besu,Baseline,39.488554
Besu,Baseline,142.312765
Besu,Baseline,18.820286
Besu,Baseline,142.381191
Besu,Baseline,163.571119
Besu,Baseline,36.710501
Besu,Baseline,97.943306
Besu,Baseline,199.524403
Besu,Baseline,132.824898
Besu,Baseline,269.104719
Besu,Baseline,141.3517
Besu,Baseline,26.170969
Besu,Baseline,26.422501
Besu,Baseline,127.2223
Besu,Baseline,83.117008
Besu,Baseline,22.485971
Besu,Baseline,214.719534
Besu,Baseline,18.828392
Besu,Baseline,115.549803
Besu,Baseline,54.536819
Besu,Baseline,29.435873
Besu,Baseline,172.890425
Besu,Baseline,298.618078
Besu,Baseline,165.134192
Besu,Baseline,379.936934
Besu,Baseline,299.074888
Besu,Baseline,22.658825
Besu,Baseline,360.842228
Besu,Baseline,75.614929
Besu,Baseline,64.399242
Besu,Baseline,423.306465
Besu,Baseline,28.329611
Besu,Baseline,75.551033
Besu,Baseline,74.209213
Besu,Baseline,52.559376
Besu,Baseline,127.287388
Besu,Baseline,315.186501
Besu,Baseline,390.061617
Besu,Baseline,235.867023
Besu,Baseline,264.941931
Besu,Baseline,25.38085
Besu,Baseline,261.988163
Besu,Baseline,235.160112
Besu,Baseline,63.674927
Besu,Baseline,506.34551
Besu,Baseline,135.920286
Besu,Baseline,397.294283
Besu,Baseline,118.080139
Besu,Baseline,357.426643
Besu,Baseline,254.256248
Besu,Baseline,95.730066
Besu,Baseline,105.560064
Besu,Baseline,173.321962
Besu,Baseline,48.539877
Besu,Baseline,84.385157
Besu,Baseline,46.551228
Besu,Baseline,181.134462
Besu,Baseline,43.194056
Besu,Baseline,10.874748
Besu,Baseline,23.073673
Besu,Baseline,25.701523
Besu,Baseline,26.914597
Besu,Baseline,56.296349
Besu,Baseline,52.301884
Besu,Baseline,66.145897
Besu,Baseline,82.190037
Besu,Baseline,62.620401
Besu,Baseline,80.193996
Besu,Baseline,66.512108
Besu,Baseline,92.887163
Besu,Baseline,41.839361
Besu,Baseline,112.877607
Besu,Baseline,75.437307
Besu,Baseline,136.351109
Besu,Baseline,148.05007
Besu,Baseline,23.495913
Besu,Baseline,45.397282
Besu,Baseline,72.824001
Besu,Baseline,59.962988
Besu,Baseline,110.106468
Besu,Baseline,77.385902
Besu,Baseline,75.600386
Besu,Baseline,129.452229
Besu,Baseline,38.752556
Besu,Baseline,47.273159
Besu,Baseline,138.218641
Besu,Baseline,221.21501
Besu,Baseline,95.308781
Besu,Baseline,30.66802
Besu,Baseline,77.150106
Besu,Baseline,46.281576
Besu,Baseline,304.94523
Besu,Baseline,125.392914
Besu,Baseline,248.318672
Besu,Baseline,28.338671
Besu,Baseline,65.545559
Besu,Baseline,346.150875
Besu,Baseline,315.545559
Besu,Baseline,137.023687
Besu,Baseline,189.253569
Besu,Baseline,346.326828
Besu,Baseline,78.239679
Besu,Baseline,142.802954
Besu,Baseline,118.946314
Besu,Baseline,210.975409
Besu,Baseline,26.631594
Besu,Baseline,98.906994
Besu,Baseline,392.597198
Besu,Baseline,119.424582
Besu,Baseline,122.230053
Besu,Baseline,93.004465
Besu,Baseline,24.5924
Besu,Baseline,130.832911
Besu,Baseline,31.606913
Besu,Baseline,29.149294
Besu,Baseline,95.397472
Besu,Baseline,117.573977
Besu,Baseline,19.092083
Besu,Baseline,219.125032
Besu,Baseline,42.440891
Besu,Baseline,65.564871
Besu,Baseline,191.46347
Besu,Baseline,64.585447
Besu,Baseline,156.788111
Besu,Baseline,8.280993
Besu,Baseline,14.894724
Besu,Baseline,16.065359
Besu,Baseline,27.10247
Besu,Baseline,48.006296
Besu,Baseline,40.668488
Besu,Baseline,24.127722
Besu,Baseline,77.51441
Besu,Baseline,74.913025
Besu,Baseline,32.060862
Besu,Baseline,69.837093
Besu,Baseline,68.465948
Besu,Baseline,71.180344
Besu,Baseline,106.402397
Besu,Baseline,72.154284
Besu,Baseline,21.858215
Besu,Baseline,133.955479
Besu,Baseline,100.591898
Besu,Baseline,169.216871
Besu,Baseline,144.974709
Besu,Baseline,80.483913
Besu,Baseline,184.020281
Besu,Baseline,139.447927
Besu,Baseline,221.55571
Besu,Baseline,185.966253
Besu,Baseline,85.021019
Besu,Baseline,86.550951
Besu,Baseline,133.389473
Besu,Baseline,247.0541
Besu,Baseline,203.169584
Besu,Baseline,179.033518
Besu,Baseline,67.082882
Besu,Baseline,264.996529
Besu,Baseline,277.909279
Besu,Baseline,73.801994
Besu,Baseline,307.999372
Besu,Baseline,243.4237
Besu,Baseline,203.603745
Besu,Baseline,91.776371
Besu,Baseline,194.02194
Besu,Baseline,40.181875
Besu,Baseline,276.124239
Besu,Baseline,145.956039
Besu,Baseline,113.243103
Besu,Baseline,52.568674
Besu,Baseline,127.166033
Besu,Baseline,203.947067
Besu,Baseline,230.499506
Besu,Baseline,123.006821
Besu,Baseline,181.184769
Besu,Baseline,130.010605
Besu,Baseline,303.312302
Besu,Baseline,137.222528
Besu,Baseline,109.53474
Besu,Baseline,25.213957
Besu,Baseline,308.13098
Besu,Baseline,27.882099
Besu,Baseline,28.778791
Besu,Baseline,81.563234
Besu,Baseline,236.095667
Besu,Baseline,129.941463
Besu,Baseline,102.968454
Besu,Baseline,371.092796
Besu,Baseline,130.997658
Besu,Baseline,21.663904
Besu,Baseline,220.336914
Besu,Baseline,25.381565
Besu,Baseline,122.164488
Besu,Baseline,304.095745
Besu,Baseline,41.166067
Besu,Baseline,111.543417
Besu,Baseline,132.535219
Besu,Baseline,211.650848
Besu,Baseline,273.494959
Besu,Baseline,517.309666
Besu,Baseline,55.114508
Besu,Baseline,216.573477
Besu,Baseline,184.230566
Besu,Baseline,48.745394
Besu,Baseline,166.089296
Besu,Baseline,30.154943
Besu,Baseline,395.987272
Besu,Baseline,145.453691
Besu,Baseline,48.125505
Besu,Baseline,65.832615
Besu,Baseline,24.117231
Besu,Baseline,96.483469
Besu,Baseline,356.636047
Besu,Baseline,157.1908
Besu,Baseline,27.068615
Besu,Baseline,379.333258
Besu,Baseline,261.644125
Besu,Baseline,173.090219
Besu,Baseline,189.393282
Besu,Baseline,232.167721
Besu,Baseline,122.967958
Besu,Baseline,33.879042
Besu,Baseline,143.271446
Besu,Baseline,200.650215
Besu,Baseline,435.633898
Besu,Baseline,8.770704
Besu,Baseline,17.618179
Besu,Baseline,33.146381
Besu,Baseline,51.132917
Besu,Baseline,43.849707
Besu,Baseline,76.431513
Besu,Baseline,82.348108
Besu,Baseline,23.914337
Besu,Baseline,94.740152
Besu,Baseline,48.700571
Besu,Baseline,22.274256
Besu,Baseline,84.724903
Besu,Baseline,41.096926
Besu,Baseline,154.788256
Besu,Baseline,81.343174
Besu,Baseline,97.465992
Besu,Baseline,18.793583
Besu,Baseline,127.00367
Besu,Baseline,43.554306
Besu,Baseline,159.086943
Besu,Baseline,183.786154
Besu,Baseline,132.130861
Besu,Baseline,184.386492
Besu,Baseline,19.349813
Besu,Baseline,188.067913
Besu,Baseline,101.616621
Besu,Baseline,90.837002
Besu,Baseline,202.122927
Besu,Baseline,84.975958
Besu,Baseline,145.063877
Besu,Baseline,163.704395
Besu,Baseline,97.019196
Besu,Baseline,79.278946
Besu,Baseline,109.668016
Besu,Baseline,40.780783
Besu,Baseline,45.982599
Besu,Baseline,43.5431
Besu,Baseline,241.223335
Besu,Baseline,307.173491
Besu,Baseline,127.060652
Besu,Baseline,116.696358
Besu,Baseline,294.318199
Besu,Baseline,51.779985
Besu,Baseline,27.999401
Besu,Baseline,332.888842
Besu,Baseline,22.346973
Besu,Baseline,372.70236
Besu,Baseline,220.279932
Besu,Baseline,86.627007
Besu,Baseline,29.438496
Besu,Baseline,68.803549
Besu,Baseline,183.302879
Besu,Baseline,33.203602
Besu,Baseline,26.11661
Besu,Baseline,168.652773
Besu,Baseline,248.621464
Besu,Baseline,105.242252
Besu,Baseline,323.297501
Besu,Baseline,214.946508
Besu,Baseline,175.62151
Besu,Baseline,29.313087
Besu,Baseline,25.858879
Besu,Baseline,284.948826
Besu,Baseline,260.509968
Besu,Baseline,148.504734
Besu,Baseline,142.301083
Besu,Baseline,25.058746
Besu,Baseline,115.636587
Besu,Baseline,136.19113
Besu,Baseline,521.308661
Besu,Baseline,26.998997
Besu,Baseline,185.593843
Besu,Baseline,72.597742
Besu,Baseline,18.455505
Besu,Baseline,96.107483
Besu,Baseline,167.771816
Besu,Baseline,26.580572
Besu,Baseline,421.130896
Besu,Baseline,99.682808
Besu,Baseline,72.527885
Besu,Baseline,33.916712
Besu,Baseline,375.671864
Besu,Baseline,23.321629
Besu,Baseline,31.902552
Besu,Baseline,187.465668
Besu,Baseline,47.797918
Besu,Baseline,26.73173
Besu,Baseline,146.807194
Besu,Baseline,94.976664
Besu,Baseline,23.434162
Besu,Baseline,175.978184
Besu,Baseline,424.345732
Besu,Baseline,454.698563
Besu,Baseline,26.272297
Besu,Baseline,57.125092
Besu,Baseline,153.887749
Besu,Baseline,184.835434
Besu,Baseline,298.337698
Besu,Baseline,126.209736
Besu,Baseline,20.541906
Besu,Baseline,191.624403
Besu,Baseline,45.894146
Besu,Baseline,393.72611
Besu,Baseline,34.908772
Besu,Baseline,530.551672
Besu,Baseline,152.2789
Besu,Baseline,50.315619
Besu,Baseline,22.881508
Besu,Baseline,479.161263
Besu,Baseline,145.452499
Besu,Baseline,140.7094
Besu,Baseline,290.885448
Besu,Baseline,21.410465
Besu,Baseline,445.850849
Besu,Baseline,176.217079
Besu,Baseline,27.630806
Besu,Baseline,104.495525
Besu,Baseline,80.721378
Besu,Baseline,239.17532
Besu,Baseline,24.46866
Besu,Baseline,471.304178
Besu,Baseline,58.628321
Besu,Baseline,7.995367
Besu,Baseline,13.799191
Besu,Baseline,22.646904
Besu,Baseline,31.407356
Besu,Baseline,36.795855
Besu,Baseline,47.612429
Besu,Baseline,61.734915
Besu,Baseline,89.768887
Besu,Baseline,84.16152
Besu,Baseline,116.04023
Besu,Baseline,97.15724
Besu,Baseline,88.721991
Besu,Baseline,114.12549
Besu,Baseline,28.301239
Besu,Baseline,90.164423
Besu,Baseline,30.226469
Besu,Baseline,16.475439
Besu,Baseline,170.500517
Besu,Baseline,94.530821
Besu,Baseline,136.241674
Besu,Baseline,137.857676
Besu,Baseline,199.212551
Besu,Baseline,184.300423
Besu,Baseline,31.514406
Besu,Baseline,22.300959
Besu,Baseline,46.390772
Besu,Baseline,89.5257
Besu,Baseline,175.44508
Besu,Baseline,218.741894
Besu,Baseline,36.859035
Besu,Baseline,231.43363
Besu,Baseline,55.073738
Besu,Baseline,35.81214
Besu,Baseline,239.866734
Besu,Baseline,236.738205
Besu,Baseline,143.013239
Besu,Baseline,25.185585
Besu,Baseline,230.015278
Besu,Baseline,24.000168
Besu,Baseline,293.480873
Besu,Baseline,24.299622
Besu,Baseline,323.367596
Besu,Baseline,85.992575
Besu,Baseline,24.917126
Besu,Baseline,227.997303
Besu,Baseline,50.198317
Besu,Baseline,362.448692
Besu,Baseline,188.377857
Besu,Baseline,179.642677
Besu,Baseline,160.997391
Besu,Baseline,43.104172
Besu,Baseline,103.350878
Besu,Baseline,28.163433
Besu,Baseline,246.914864
Besu,Baseline,317.151785
Besu,Baseline,19.010782
Besu,Baseline,210.427046
Besu,Baseline,25.182247
Besu,Baseline,129.896164
Besu,Baseline,23.684263
Besu,Baseline,218.044758
Besu,Baseline,28.836012
Besu,Baseline,119.94791
Besu,Baseline,120.051146
Besu,Baseline,20.858526
Besu,Baseline,108.80518
Besu,Baseline,109.316587
Besu,Baseline,26.313066
Besu,Baseline,290.514946
Besu,Baseline,74.627876
Besu,Baseline,42.890072
Besu,Baseline,160.090208
Besu,Baseline,455.07884
Besu,Baseline,211.20286
Besu,Baseline,165.537596
Besu,Baseline,56.432009
Besu,Baseline,327.270031
Besu,Baseline,303.744793
Besu,Baseline,106.740713
Besu,Baseline,19.254684
Besu,Baseline,21.707058
Besu,Baseline,471.028805
Besu,Baseline,157.785892
Besu,Baseline,48.23637
Besu,Baseline,91.556311
Besu,Baseline,101.224899
Besu,Baseline,102.270842
Besu,Baseline,149.326324
Besu,Baseline,435.339451
Besu,Baseline,48.730373
Besu,Baseline,20.440817
Besu,Baseline,174.659014
Besu,Baseline,109.596729
Besu,Baseline,45.589447
Besu,Baseline,17.942905
Besu,Baseline,180.289268
Besu,Baseline,82.695961
Besu,Baseline,104.78425
Besu,Baseline,382.382154
Besu,Baseline,398.874521
Besu,Baseline,119.123459
Besu,Baseline,104.810476
Besu,Baseline,108.764648
Besu,Baseline,50.616026
Besu,Baseline,28.257608
Besu,Baseline,27.204752
Besu,Baseline,123.488426
Besu,Baseline,57.836533
Besu,Baseline,30.091763
Besu,Baseline,148.196936
Besu,Baseline,125.694036
Besu,Baseline,24.090528
Besu,Baseline,72.997332
Besu,Baseline,281.357765
Besu,Baseline,30.837297
Besu,Baseline,260.786772
Besu,Baseline,151.960373
Besu,Baseline,27.064323
Besu,Baseline,30.723095
Besu,Baseline,25.661945
Besu,Baseline,460.084438
Besu,Baseline,106.606007
Besu,Baseline,207.719326
Besu,Baseline,203.80187
Besu,Baseline,145.156384
Besu,Baseline,21.514177
Besu,Baseline,60.43148
Besu,Baseline,367.598534
Besu,Baseline,159.508705
Besu,Baseline,19.020319
Besu,Baseline,46.996593
Besu,Baseline,43.244839
Besu,Baseline,23.724318
Besu,Baseline,27.908325
Besu,Baseline,43.715477
Besu,Baseline,14.113426
Besu,Baseline,16.867399
Besu,Baseline,20.471096
Besu,Baseline,30.967236
Besu,Baseline,30.410767
Besu,Baseline,51.154375
Besu,Baseline,60.119152
Besu,Baseline,63.53426
Besu,Baseline,40.037394
Besu,Baseline,61.111212
Besu,Baseline,25.182724
Besu,Baseline,91.793299
Besu,Baseline,22.228718
Besu,Baseline,67.168236
Besu,Baseline,115.064859
Besu,Baseline,83.115816
Besu,Baseline,79.024792
Besu,Baseline,129.096985
Besu,Baseline,44.183016
Besu,Baseline,117.303133
Besu,Baseline,160.089731
Besu,Baseline,26.968956
Besu,Baseline,25.838614
Besu,Baseline,135.987997
Besu,Baseline,71.563482
Besu,Baseline,33.452034
Besu,Baseline,142.323494
Besu,Baseline,225.099802
Besu,Baseline,134.771109
Besu,Baseline,20.981789
Besu,Baseline,216.946125
Besu,Baseline,46.545267
Besu,Baseline,22.170067
Besu,Baseline,222.113371
Besu,Baseline,71.768045
Besu,Baseline,56.7348
Besu,Baseline,50.549746
Besu,Baseline,176.219225
Besu,Baseline,102.890015
Besu,Baseline,23.547411
Besu,Baseline,19.860268
Besu,Baseline,15.895128
Besu,Baseline,86.61747
Besu,Baseline,259.232044
Besu,Baseline,55.604219
Besu,Baseline,80.652237
Besu,Baseline,194.108486
Besu,Baseline,324.934483
Besu,Baseline,19.720793
Besu,Baseline,58.219194
Besu,Baseline,342.120171
Besu,Baseline,161.393881
Besu,Baseline,91.208935
Besu,Baseline,56.966543
Besu,Baseline,51.016569
Besu,Baseline,297.01376
Besu,Baseline,89.555264
Besu,Baseline,266.204357
Besu,Baseline,88.664055
Besu,Baseline,20.866394
Besu,Baseline,267.852545
Besu,Baseline,190.101624
Besu,Baseline,17.875671
Besu,Baseline,16.487837
Besu,Baseline,58.012009
Besu,Baseline,448.275805
Besu,Baseline,27.204752
Besu,Baseline,496.569633
Besu,Baseline,132.261276
Besu,Baseline,35.81953
Besu,Baseline,136.557817
Besu,Baseline,16.934395
Besu,Baseline,19.299507
Besu,Baseline,22.828341
Besu,Baseline,41.913271
Besu,Baseline,34.792423
Besu,Baseline,76.112747
Besu,Baseline,78.335047
Besu,Baseline,52.133322
Besu,Baseline,82.657337
Besu,Baseline,112.759113
Besu,Baseline,79.104424
Besu,Baseline,24.143934
Besu,Baseline,109.35545
Besu,Baseline,98.331928
Besu,Baseline,23.656368
Besu,Baseline,161.514282
Besu,Baseline,29.941082
Besu,Baseline,60.751438
Besu,Baseline,156.844378
Besu,Baseline,44.431925
Besu,Baseline,110.938072
Besu,Baseline,197.387695
Besu,Baseline,183.228493
Besu,Baseline,200.807333
Besu,Baseline,137.25543
Besu,Baseline,234.221935
Besu,Baseline,21.318674
Besu,Baseline,21.358728
Besu,Baseline,46.262741
Besu,Baseline,28.048754
Besu,Baseline,94.38777
Besu,Baseline,23.655415
Besu,Baseline,247.524023
Besu,Baseline,39.165974
Besu,Baseline,308.098316
Besu,Baseline,278.277874
Besu,Baseline,159.638882
Besu,Baseline,87.03661
Besu,Baseline,228.62792
Besu,Baseline,23.893356
Besu,Baseline,27.254343
Besu,Baseline,21.214247
Besu,Baseline,65.818787
Besu,Baseline,241.66441
Besu,Baseline,156.615019
Besu,Baseline,31.300068
Besu,Baseline,212.226152
Besu,Baseline,81.557512
Besu,Baseline,130.890608
Besu,Baseline,381.898165
Besu,Baseline,64.235449
Besu,Baseline,21.281242
Besu,Baseline,25.017977
Besu,Baseline,84.279537
Besu,Baseline,416.650295
Besu,Baseline,443.005323
Besu,Baseline,126.715183
Besu,Baseline,40.248871
Besu,Baseline,457.365513
Besu,Baseline,253.12686
Besu,Baseline,22.633314
Besu,Baseline,130.919218
Besu,Baseline,61.633587
Besu,Baseline,28.989792
Besu,Baseline,391.030788
Besu,Baseline,270.413399
Besu,Baseline,76.658964
Besu,Baseline,139.585257
Besu,Baseline,450.23942
Besu,Baseline,40.60483
Besu,Baseline,135.094404
Besu,Baseline,24.407625
Besu,Baseline,137.436152
Besu,Baseline,166.421175
Besu,Baseline,100.347519
Besu,Baseline,301.878691
Besu,Baseline,270.262718
Besu,Baseline,111.981392
Besu,Baseline,270.033598
Besu,Baseline,91.353178
Besu,Baseline,24.47629
Besu,Baseline,178.133249
Besu,Baseline,103.373289
Besu,Baseline,119.808435
Besu,Baseline,247.00284
Besu,Baseline,439.704657
Besu,Baseline,103.15752
Besu,Baseline,214.962959
Besu,Baseline,489.564896
Besu,Baseline,219.534397
Besu,Baseline,124.411583
Besu,Baseline,23.132324
Besu,Baseline,606.328249
Besu,Baseline,70.051432
Besu,Baseline,207.220793
Besu,Baseline,24.784088
Besu,Baseline,23.015738
Besu,Baseline,101.65453
Besu,Baseline,28.098822
Besu,Baseline,79.380512
Besu,Baseline,664.367676
Besu,Baseline,44.61956
Besu,Baseline,25.205612
Besu,Baseline,124.713421
Besu,Baseline,163.69319
Besu,Baseline,111.212969
Besu,Baseline,268.982172
Besu,Baseline,247.856617
Besu,Baseline,226.927757
Besu,Baseline,14.324188
Besu,Baseline,33.52046
Besu,Baseline,39.343357
Besu,Baseline,39.731264
Besu,Baseline,58.195114
Besu,Baseline,48.363686
Besu,Baseline,63.945532
Besu,Baseline,60.03356
Besu,Baseline,69.655895
Besu,Baseline,114.320993
Besu,Baseline,92.07058
Besu,Baseline,144.104719
Besu,Baseline,158.704996
Besu,Baseline,174.412966
Besu,Baseline,35.616636
Besu,Baseline,135.999441
Besu,Baseline,152.423143
Besu,Baseline,61.716318
Besu,Baseline,65.402031
Besu,Baseline,159.08885
Besu,Baseline,156.314135
Besu,Baseline,213.078976
Besu,Baseline,70.007801
Besu,Baseline,30.961037
Besu,Baseline,238.363981
Besu,Baseline,26.65472
Besu,Baseline,177.240849
Besu,Baseline,64.943075
Besu,Baseline,271.196604
Besu,Baseline,252.928257
Besu,Baseline,257.174015
Besu,Baseline,178.46036
Besu,Baseline,271.437883
Besu,Baseline,26.011944
Besu,Baseline,17.649889
Besu,Baseline,76.066494
Besu,Baseline,112.906694
Besu,Baseline,81.727743
Besu,Baseline,30.871868
Besu,Baseline,77.327728
Besu,Baseline,72.669268
Besu,Baseline,53.186178
Besu,Baseline,23.24748
Besu,Baseline,317.522049
Besu,Baseline,273.833036
Besu,Baseline,351.057768
Besu,Baseline,267.903566
Besu,Baseline,426.789999
Besu,Baseline,48.134327
Besu,Baseline,27.508259
Besu,Baseline,127.088308
Besu,Baseline,259.346247
Besu,Baseline,159.378767
Besu,Baseline,301.473618
Besu,Baseline,237.989902
Besu,Baseline,76.020718
Besu,Baseline,104.447842
Besu,Baseline,67.533493
Besu,Baseline,135.90169
Besu,Baseline,21.0464
Besu,Baseline,75.82283
Besu,Baseline,425.022602
Besu,Baseline,48.738241
Besu,Baseline,225.838423
Besu,Baseline,19.254684
Besu,Baseline,191.456556
Besu,Baseline,97.476006
Besu,Baseline,184.658527
Besu,Baseline,404.697657
Besu,Baseline,28.476715
Besu,Baseline,27.786255
Besu,Baseline,25.112629
Besu,Baseline,291.814804
Besu,Baseline,28.656483
Besu,Baseline,253.236055
Besu,Baseline,34.398317
Besu,Baseline,632.442951
Besu,Baseline,194.948912
Besu,Baseline,89.172363
Besu,Baseline,41.852474
Besu,Baseline,242.498159
Besu,Baseline,524.461031
Besu,Baseline,388.055325
Besu,Baseline,54.16441
Besu,Baseline,181.594133
Besu,Baseline,300.400972
Besu,Baseline,119.865894
Besu,Baseline,245.398283
Besu,Baseline,172.234297
Besu,Baseline,103.232861
Besu,Baseline,369.500637
Besu,Baseline,83.646774
Besu,Baseline,112.623453
Besu,Baseline,158.557177
Besu,Baseline,24.830341
Besu,Baseline,69.511652
Besu,Baseline,23.327112
Besu,Baseline,24.894238
Besu,Baseline,140.230656
Besu,Baseline,122.50042
Besu,Baseline,160.618305
Besu,Baseline,26.299715
Besu,Baseline,140.010595
Besu,Baseline,202.802658
Besu,Baseline,26.57485
Besu,Baseline,513.338566
Besu,Baseline,804.967403
Besu,Baseline,79.939127
Besu,Baseline,167.837143
Besu,Baseline,118.206739
Besu,Baseline,431.897402
Besu,Baseline,188.42411
Besu,Baseline,148.000479
Besu,Baseline,335.359812
Besu,Baseline,252.280712
Besu,Baseline,512.70628
Besu,Baseline,129.084349
Besu,Baseline,216.391802
Besu,Baseline,186.072588
Besu,Baseline,26.211739
Besu,Baseline,505.423784
Besu,Baseline,539.328814
Besu,Baseline,26.912928
Besu,Baseline,177.650928
Besu,Baseline,175.907373
Besu,Baseline,21.111727
Besu,Baseline,143.311977
